,product_id,mail,score,review_text,date_added
6878,1832,Cherie5235@hotmail.com,3,,2014-2-25
6879,3028,Shirley6156@gmail.com,3,Хороший продукт.,2012-7-21
6880,456,Pamela6855@hotmail.com,0,,2016-4-19
6881,2080,Joseph4190@hotmail.com,0,На самом деле прекрасный выбор!,2010-3-9
6882,1692,Kelly4588@hotmail.com,10,,2013-5-9
6883,2078,Devin1766@gmail.com,0,На самом деле прекрасный выбор!,2018-1-4
6884,3216,Annette5684@gmail.com,3,Прекрасный продукт.,2012-10-22
6885,3278,Lawrence7897@gmail.com,7,,2019-3-2
6886,139,Teri9226@gmail.com,10,,2023-2-23
6887,1464,Zora5457@gmail.com,5,Это ну такое.,2019-8-21
6888,3317,Kathleen1252@gmail.com,7,Хороший продукт.,2020-2-9
6889,2278,Jannie8255@hotmail.com,5,,2021-2-2
6890,1769,James1827@hotmail.com,4,,2023-7-21
6891,1034,James7163@gmail.com,6,,2018-5-24
6892,3617,Karrie8826@hotmail.com,3,,2012-7-20
6893,2291,Francis7761@gmail.com,6,Плохо! Мне не понравился.,2021-11-2
6894,1994,John6611@gmail.com,3,,2011-2-8
6895,41,Lyndia5575@hotmail.com,1,,2022-3-13
6896,780,Daisy5016@gmail.com,8,Плохо! Мне не понравился.,2011-8-11
6897,2707,Jon3155@gmail.com,9,,2016-8-5
6898,1654,Jo9749@hotmail.com,9,,2010-8-18
6899,3569,Gary9932@gmail.com,5,,2012-8-8
6900,990,Leopoldo5898@gmail.com,7,Прекрасный продукт.,2020-3-9
6901,733,Andrea5897@hotmail.com,6,,2020-12-9
6902,3586,Donald3540@gmail.com,0,,2010-7-7
6903,2888,Caron9271@gmail.com,10,На самом деле прекрасный выбор!,2022-11-6
6904,1019,Mona5890@gmail.com,10,На самом деле хороший выбор!,2010-8-27
6905,337,Connie5136@hotmail.com,1,,2013-10-14
6906,3387,Mark3711@hotmail.com,2,,2022-5-1
6907,3391,Thomas3428@gmail.com,9,Хорошо! Это хороший продукт.,2019-4-16
6908,1664,Catherine6857@hotmail.com,5,Это ну такое.,2011-12-6
6909,1644,Perry5363@gmail.com,7,,2019-10-4
6910,3264,Derrick1254@hotmail.com,3,,2018-11-4
6911,2509,Valorie3051@hotmail.com,7,Средненько! Это средний по качеству продукт.,2011-5-5
6912,1541,Christopher2672@hotmail.com,2,,2016-4-13
6913,1007,Pamela1990@gmail.com,5,,2021-3-18
6914,1467,Teresa5858@hotmail.com,4,Плохо! Мне не понравился.,2017-6-16
6915,2632,Gloria1888@gmail.com,3,Это ну такое.,2012-5-11
6916,98,Tamara2719@hotmail.com,1,,2011-4-17
6917,2379,Brice4557@gmail.com,6,,2012-5-6
6918,2067,Clifford1297@gmail.com,0,На самом деле хороший выбор!,2016-7-15
6919,2139,Wendy2723@gmail.com,0,Просто средний продукт.,2010-2-22
6920,383,Lynette5229@hotmail.com,2,,2018-1-17
6921,2700,Steven1818@hotmail.com,10,Это ну такое.,2010-10-7
6922,2015,Chrystal2938@hotmail.com,8,,2010-6-11
6923,1174,Philip7123@hotmail.com,8,,2011-11-10
6924,2742,Christopher2120@gmail.com,3,,2018-1-11
6925,1663,April5141@hotmail.com,4,,2011-11-3
6926,2469,Andrew6393@gmail.com,7,,2017-7-5
6927,2842,Nathaniel7045@hotmail.com,10,Хороший продукт.,2012-6-22
6928,1844,Thelma2388@gmail.com,9,ФУ. Не куплю от этого бренда больше ничего.,2013-5-6
6929,411,Allen4795@hotmail.com,8,,2023-11-25
6930,3104,Annette5424@gmail.com,7,Ну неплохо.,2019-5-18
6931,714,Alice2928@hotmail.com,6,,2013-12-9
6932,2584,Albert7039@gmail.com,2,Это ну такое.,2014-1-3
6933,224,Shirley9993@gmail.com,5,Плохо! Мне не понравился.,2014-8-5
6934,3548,Robert8934@gmail.com,10,,2017-8-12
6935,1052,George4924@gmail.com,8,,2017-1-10
6936,792,Sarah1092@hotmail.com,5,,2022-8-22
6937,2131,Melvin3912@gmail.com,5,Это ну такое.,2019-8-11
6938,338,Nita4697@hotmail.com,2,,2022-10-10
6939,3304,Ngan6879@hotmail.com,9,Просто средний продукт.,2015-5-17
6940,3583,Robert3989@gmail.com,6,Это ну такое.,2023-1-14
6941,2857,David9764@hotmail.com,6,,2015-7-6
6942,866,Sandra2058@gmail.com,3,ФУ. Не куплю от этого бренда больше ничего.,2023-3-15
6943,304,Virginia1322@hotmail.com,2,Просто средний продукт.,2015-5-27
6944,480,Saundra4831@gmail.com,5,,2018-3-17
6945,758,Gregorio8720@gmail.com,9,ФУ. Не куплю от этого бренда больше ничего.,2014-2-18
6946,2682,Helen8086@hotmail.com,7,,2014-4-4
6947,1261,Marion8940@gmail.com,5,,2022-6-9
6948,1393,Marjorie6917@gmail.com,9,,2022-10-9
6949,3079,Bobby5393@hotmail.com,5,,2020-2-14
6950,2426,Brandi2080@hotmail.com,6,,2023-4-18
6951,3063,Eleonore6576@hotmail.com,3,,2017-9-13
6952,318,Paul3063@gmail.com,8,,2019-10-7
6953,1387,Francisca8720@hotmail.com,5,Хороший продукт.,2015-4-12
6954,767,Margret6590@gmail.com,0,ФУ. Не куплю от этого бренда больше ничего.,2014-3-14
6955,3254,Martha4650@gmail.com,2,Средненько! Это средний по качеству продукт.,2019-7-19
6956,544,Katie3988@hotmail.com,3,,2023-2-28
6957,3183,Catherine1397@gmail.com,6,,2020-12-16
6958,2287,Zachary1712@gmail.com,5,,2017-12-5
6959,1848,John5549@gmail.com,1,,2021-8-16
6960,3621,John1284@hotmail.com,5,,2016-1-4
6961,802,Frank8972@hotmail.com,7,Ну неплохо.,2019-8-23
6962,2070,Joseph2387@hotmail.com,4,Ну неплохо.,2019-11-15
6963,460,Donna2430@gmail.com,8,,2013-5-2
6964,697,Frank8078@hotmail.com,1,На самом деле прекрасный выбор!,2015-10-7
6965,1585,David7571@gmail.com,10,Плохо! Мне не понравился.,2011-6-5
6966,2945,Rima7173@gmail.com,3,,2017-3-12
6967,785,Steven7527@hotmail.com,6,Прекрасный продукт.,2017-6-2
6968,362,Mark4412@hotmail.com,6,,2017-9-14
6969,1706,Tanya3467@gmail.com,0,Прекрасный продукт.,2013-4-21
6970,2892,Yvonne1785@gmail.com,5,Отлично! Это невероятно хороший продукт.,2011-8-28
6971,447,Claude6170@hotmail.com,4,Средненько! Это средний по качеству продукт.,2010-2-13
6972,420,Kenneth8979@hotmail.com,9,,2021-4-27
6973,1806,Julie9147@hotmail.com,5,На самом деле хороший выбор!,2021-12-16
6974,171,Patricia4384@hotmail.com,0,ФУ. Не куплю от этого бренда больше ничего.,2013-6-1
6975,2197,Michael9031@gmail.com,2,,2016-8-2
6976,3057,Theodore3593@gmail.com,10,На самом деле хороший выбор!,2013-10-16
6977,1903,Misty1975@hotmail.com,5,,2017-7-7
6978,902,Carol3989@gmail.com,0,,2017-6-9
6979,1191,Aurora7571@hotmail.com,6,,2015-12-21
6980,2189,Logan5633@gmail.com,3,На самом деле прекрасный выбор!,2022-1-7
6981,2094,Courtney6653@hotmail.com,7,,2015-1-24
6982,543,Michael3077@gmail.com,7,,2016-7-13
6983,2476,Kenneth6593@gmail.com,1,Это ну такое.,2021-6-11
6984,945,Salvador8649@hotmail.com,1,,2020-3-25
6985,1299,Kurt4899@hotmail.com,1,Просто средний продукт.,2016-11-27
6986,1078,Tamara6915@hotmail.com,4,,2023-1-2
6987,2307,Robert6833@hotmail.com,0,Ну неплохо.,2019-5-4
6988,2317,Mary9377@hotmail.com,3,,2020-1-14
6989,3012,Cheryl1016@hotmail.com,5,Отлично! Это невероятно хороший продукт.,2017-4-7
6990,1592,Jeremiah7448@gmail.com,0,Это ну такое.,2011-5-3
6991,2463,Ana3258@hotmail.com,7,Это ну такое.,2016-6-7
6992,2189,Douglas6412@hotmail.com,3,,2023-8-21
6993,1630,Jessica6221@hotmail.com,8,,2022-3-5
6994,2052,Jasmine2671@hotmail.com,4,Плохо! Мне не понравился.,2020-9-28
6995,3279,Vanessa4718@gmail.com,7,,2015-12-2
6996,1632,Lisa1951@gmail.com,7,Отлично! Это невероятно хороший продукт.,2012-2-2
6997,576,Gordon9070@gmail.com,4,,2013-5-28
6998,2407,John6665@gmail.com,4,Это ну такое.,2014-8-21
6999,1089,Luther5177@gmail.com,1,Это ну такое.,2014-9-21
7000,3628,Alan9013@gmail.com,7,,2016-5-6
7001,1160,Margo8421@gmail.com,5,Отлично! Это невероятно хороший продукт.,2022-7-10
7002,111,Corinne1946@hotmail.com,7,,2023-7-21
7003,2823,Meredith9788@hotmail.com,6,,2019-6-11
7004,1397,Karin5428@hotmail.com,0,Прекрасный продукт.,2021-5-4
7005,2180,Matthew6743@hotmail.com,8,На самом деле прекрасный выбор!,2016-1-14
7006,1883,Craig8861@gmail.com,10,,2019-6-22
7007,566,Shannon2682@gmail.com,9,,2010-6-26
7008,948,Louis8378@hotmail.com,2,,2019-3-10
7009,2938,Margaret7465@hotmail.com,1,,2011-5-9
7010,2118,Betty2350@hotmail.com,8,На самом деле прекрасный выбор!,2013-9-7
7011,3361,Jasper3813@gmail.com,9,Просто средний продукт.,2022-10-28
7012,1045,Roderick3887@gmail.com,0,ФУ. Не куплю от этого бренда больше ничего.,2014-7-2
7013,1294,Elinor2889@hotmail.com,5,,2015-7-28
7014,1861,Susan2645@gmail.com,9,,2020-11-23
7015,325,Jason6194@gmail.com,0,,2020-8-28
7016,1795,Thomas1598@gmail.com,7,Это ну такое.,2014-10-4
7017,2329,Kristen3014@gmail.com,3,Хороший продукт.,2013-11-5
7018,1965,Mark2382@gmail.com,2,На самом деле хороший выбор!,2018-4-11
7019,2808,Sherri3061@hotmail.com,3,,2018-1-7
7020,3500,Maria7328@hotmail.com,1,,2019-10-7
7021,175,Curtis2930@hotmail.com,4,,2016-11-18
7022,2775,Avery6545@hotmail.com,10,Хорошо! Это хороший продукт.,2013-10-4
7023,570,Dolores1921@gmail.com,6,ФУ. Не куплю от этого бренда больше ничего.,2010-7-11
7024,3332,Janice4490@hotmail.com,7,Это ну такое.,2022-11-16
7025,3187,Carl5626@gmail.com,1,,2019-2-19
7026,3443,Ramon3345@hotmail.com,4,ФУ. Не куплю от этого бренда больше ничего.,2014-3-14
7027,3359,Mary6951@hotmail.com,1,,2023-9-25
7028,2991,Mary6016@gmail.com,5,,2020-4-23
7029,3531,Frank1846@hotmail.com,7,,2017-3-3
7030,2775,Helen7996@hotmail.com,0,,2019-2-17
7031,2075,Jennifer4694@gmail.com,6,,2010-4-22
7032,455,James1661@hotmail.com,6,Ну неплохо.,2014-7-25
7033,1303,Isiah8685@gmail.com,9,,2019-12-12
7034,1061,Wayne5943@hotmail.com,3,,2014-4-28
7035,2679,Bobbie4733@hotmail.com,2,Просто средний продукт.,2011-8-22
7036,2366,Rene7355@hotmail.com,3,ФУ. Не куплю от этого бренда больше ничего.,2015-6-18
7037,1381,Denise1497@hotmail.com,4,ФУ. Не куплю от этого бренда больше ничего.,2010-2-11
7038,3049,Laura1075@gmail.com,7,На самом деле хороший выбор!,2010-8-19
7039,159,Mary4535@gmail.com,5,Плохо! Мне не понравился.,2017-9-7
7040,1911,George8641@gmail.com,1,Это ну такое.,2018-8-5
7041,44,Nichole1182@gmail.com,6,Отлично! Это невероятно хороший продукт.,2021-9-8
7042,2802,Teresa6078@hotmail.com,1,Это ну такое.,2021-8-8
7043,20,Oliver3893@gmail.com,9,Плохо! Мне не понравился.,2023-4-4
7044,3535,Deloris1267@hotmail.com,0,На самом деле прекрасный выбор!,2017-1-10
7045,1218,Jenifer4311@hotmail.com,8,,2023-9-16
7046,3548,Charles1071@gmail.com,5,,2020-7-11
7047,1969,Melissa9240@hotmail.com,9,Плохо! Мне не понравился.,2010-12-12
7048,2693,Henry7740@hotmail.com,2,,2010-4-26
7049,3146,Elsa9334@hotmail.com,2,,2011-4-17
7050,2298,James1664@hotmail.com,6,ФУ. Не куплю от этого бренда больше ничего.,2013-3-24
7051,747,Elvin6538@gmail.com,4,,2020-1-21
7052,1804,Thi7399@gmail.com,10,ФУ. Не куплю от этого бренда больше ничего.,2012-3-4
7053,254,Francis6012@gmail.com,6,,2018-3-24
7054,1681,Jan7565@hotmail.com,5,,2016-6-26
7055,3530,Maria5324@hotmail.com,1,Ну неплохо.,2010-8-17
7056,3421,Krista4160@hotmail.com,10,Отлично! Это невероятно хороший продукт.,2010-3-10
7057,621,Kim2141@gmail.com,5,ФУ. Не куплю от этого бренда больше ничего.,2013-3-1
7058,3208,Carolyn5381@gmail.com,6,Это ну такое.,2020-9-10
7059,1464,Ana6231@gmail.com,6,,2014-12-11
7060,1811,Ali4884@hotmail.com,8,,2010-7-25
7061,1764,Robert9664@gmail.com,6,Просто средний продукт.,2014-5-15
7062,354,Barbara6141@hotmail.com,10,,2019-11-28
7063,2573,Kiera9414@hotmail.com,4,На самом деле прекрасный выбор!,2014-5-12
7064,2668,Mary1048@hotmail.com,1,,2011-1-27
7065,364,Ina9077@gmail.com,1,ФУ. Не куплю от этого бренда больше ничего.,2012-11-12
7066,2018,Janice2335@gmail.com,7,ФУ. Не куплю от этого бренда больше ничего.,2017-10-25
7067,3337,Laurie9573@gmail.com,6,На самом деле прекрасный выбор!,2023-6-21
7068,277,Elizabeth7447@hotmail.com,2,Хорошо! Это хороший продукт.,2022-10-15
7069,2624,Edgar1519@hotmail.com,1,Плохо! Мне не понравился.,2015-7-10
7070,3647,Eula2393@gmail.com,0,,2012-2-4
7071,3244,Virgil6187@hotmail.com,7,Плохо! Мне не понравился.,2014-5-3
7072,338,Jan1922@gmail.com,9,,2021-6-15
7073,2570,Dorothy5657@hotmail.com,3,,2014-1-23
7074,1522,Ladonna2868@gmail.com,1,,2023-5-6
7075,179,Judi3840@hotmail.com,3,,2013-10-23
7076,2464,Edward9695@hotmail.com,0,,2012-7-8
7077,1861,Verna7567@gmail.com,3,,2013-7-23
7078,2103,James7486@hotmail.com,4,,2015-8-15
7079,1688,Karen5199@hotmail.com,8,,2016-7-8
7080,3460,Patricia6593@hotmail.com,2,,2019-12-22
7081,71,Darla3769@hotmail.com,9,Средненько! Это средний по качеству продукт.,2013-2-5
7082,2713,Kenneth5614@hotmail.com,9,,2014-6-23
7083,2773,Edward4966@hotmail.com,2,,2022-6-11
7084,148,Michael6191@gmail.com,7,Просто средний продукт.,2023-4-6
7085,3359,Carol6650@gmail.com,0,Плохо! Мне не понравился.,2015-3-21
7086,2732,Herman3353@hotmail.com,2,Плохо! Мне не понравился.,2020-10-28
7087,1377,Rena7641@gmail.com,3,Плохо! Мне не понравился.,2017-10-19
7088,3018,Brian9629@gmail.com,5,,2011-10-9
7089,687,Pauline2168@hotmail.com,0,,2010-12-28
7090,3006,Sheila4862@hotmail.com,6,,2016-9-26
7091,3359,Janice1869@hotmail.com,1,Хороший продукт.,2014-4-25
7092,2403,Ethel9935@hotmail.com,4,Ну неплохо.,2010-5-11
7093,2926,Michelle4245@gmail.com,5,,2023-9-6
7094,562,Juan9088@hotmail.com,2,,2019-1-7
7095,3262,Jesse2456@hotmail.com,10,Отлично! Это невероятно хороший продукт.,2015-10-3
7096,204,Mercedes8221@gmail.com,10,,2021-11-1
7097,2688,Hans5139@gmail.com,10,,2013-9-25
7098,616,Larry4647@gmail.com,8,,2022-10-8
7099,1595,George2232@gmail.com,10,Хорошо! Это хороший продукт.,2021-5-11
7100,2723,Candice1871@gmail.com,9,Просто средний продукт.,2021-10-16
7101,3036,Ron5831@hotmail.com,3,,2021-1-18
7102,2446,Steven7527@hotmail.com,0,,2018-12-17
7103,2856,Marquita2412@gmail.com,4,,2010-1-5
7104,2505,Gloria1259@hotmail.com,3,,2020-8-28
7105,387,William4197@gmail.com,6,ФУ. Не куплю от этого бренда больше ничего.,2017-8-23
7106,3500,Tracy5643@hotmail.com,4,На самом деле хороший выбор!,2013-1-8
7107,505,Eileen4539@hotmail.com,5,,2016-1-13
7108,723,Diane2434@hotmail.com,0,,2016-1-4
7109,3171,Alicia8683@hotmail.com,2,ФУ. Не куплю от этого бренда больше ничего.,2015-7-21
7110,1435,Mario5793@hotmail.com,9,Ну неплохо.,2013-2-3
7111,2651,Steve8587@hotmail.com,2,Хороший продукт.,2017-7-7
7112,2592,Scott4540@gmail.com,6,Отлично! Это невероятно хороший продукт.,2013-11-25
7113,2639,Harry6641@hotmail.com,7,ФУ. Не куплю от этого бренда больше ничего.,2018-10-16
7114,3419,Angela2045@gmail.com,4,Это ну такое.,2012-10-12
7115,2294,Patricia6089@gmail.com,2,ФУ. Не куплю от этого бренда больше ничего.,2014-4-12
7116,2647,Stanley6628@gmail.com,2,Это ну такое.,2011-6-16
7117,410,Sarah3779@gmail.com,0,Это ну такое.,2013-6-19
7118,2134,Rose6178@gmail.com,5,На самом деле хороший выбор!,2011-10-17
7119,1326,Linda6778@hotmail.com,4,,2021-5-14
7120,2627,William1167@gmail.com,6,,2021-4-10
7121,3347,Sonia7982@hotmail.com,0,,2013-5-24
7122,3277,Elida9880@gmail.com,10,На самом деле хороший выбор!,2014-1-3
7123,348,Timothy5585@hotmail.com,0,Это ну такое.,2014-12-16
7124,2114,Rodney6877@hotmail.com,4,ФУ. Не куплю от этого бренда больше ничего.,2018-9-26
7125,637,Charlotte7152@gmail.com,8,На самом деле прекрасный выбор!,2022-12-19
7126,2289,Donald3842@gmail.com,0,Хороший продукт.,2015-8-1
7127,1619,Katie1246@gmail.com,10,Ну неплохо.,2014-10-14
7128,863,Arnold1535@hotmail.com,5,Плохо! Мне не понравился.,2016-5-2
7129,1683,Marva9837@gmail.com,4,На самом деле хороший выбор!,2010-5-26
7130,2953,Henrietta7295@hotmail.com,0,,2017-7-7
7131,246,Vicky6298@hotmail.com,2,На самом деле прекрасный выбор!,2017-5-22
7132,819,Roger7890@gmail.com,8,Средненько! Это средний по качеству продукт.,2013-12-23
7133,771,Anthony5052@hotmail.com,4,Это ну такое.,2010-5-25
7134,524,Kathleen1252@gmail.com,4,,2015-11-1
7135,561,Jessica3968@gmail.com,0,ФУ. Не куплю от этого бренда больше ничего.,2020-8-18
7136,2938,Mary8246@gmail.com,5,,2021-11-16
7137,305,Mark1872@hotmail.com,1,,2015-4-23
7138,1542,Nicole2174@hotmail.com,1,ФУ. Не куплю от этого бренда больше ничего.,2013-11-7
7139,1065,Louis9353@gmail.com,7,,2010-7-8
7140,221,David2649@hotmail.com,10,,2011-3-26
7141,36,Jennifer1524@gmail.com,1,,2018-9-25
7142,2411,David2623@hotmail.com,4,ФУ. Не куплю от этого бренда больше ничего.,2014-1-14
7143,836,Charles7797@gmail.com,8,,2013-1-23
7144,2846,Anthony1630@hotmail.com,4,,2021-6-25
7145,3539,Carl1987@gmail.com,10,,2022-11-21
7146,1841,Joyce5755@gmail.com,4,Прекрасный продукт.,2023-9-5
7147,149,Jamie9630@gmail.com,9,,2014-4-28
7148,2078,Carlton3228@hotmail.com,10,Это ну такое.,2014-11-2
7149,1693,Rachel4839@hotmail.com,7,,2019-4-28
7150,3501,Marjorie4175@gmail.com,0,,2017-3-3
7151,715,Debbie5679@gmail.com,10,,2017-11-14
7152,1998,Dawn5712@gmail.com,2,,2014-10-23
7153,3227,Raul4963@gmail.com,2,,2010-12-14
7154,226,Christopher8066@hotmail.com,10,,2010-1-22
7155,126,Lori3834@hotmail.com,2,,2023-11-19
7156,2145,Troy3469@hotmail.com,2,Хорошо! Это хороший продукт.,2012-6-1
7157,2929,Errol2739@hotmail.com,0,На самом деле хороший выбор!,2016-11-10
7158,2988,Jack4691@gmail.com,4,Прекрасный продукт.,2021-9-5
7159,3092,Lakisha1891@hotmail.com,10,,2011-4-28
7160,329,Robert2382@hotmail.com,8,Прекрасный продукт.,2018-10-17
7161,1468,Catherine6082@gmail.com,8,Хороший продукт.,2017-2-19
7162,1732,Alan9297@gmail.com,8,,2021-9-10
7163,1115,Thomas2766@hotmail.com,8,,2016-11-26
7164,621,Albert5510@gmail.com,8,На самом деле прекрасный выбор!,2020-9-16
7165,1798,Tonia1891@gmail.com,8,,2017-10-4
7166,342,Kimberly8373@hotmail.com,9,Ну неплохо.,2019-7-18
7167,2829,Candy1240@gmail.com,5,,2017-5-21
7168,2571,Micah8617@hotmail.com,5,,2015-2-21
7169,2803,Cameron1075@hotmail.com,7,,2020-6-9
7170,2411,Annemarie7558@hotmail.com,5,Просто средний продукт.,2011-12-22
7171,669,Ileana5179@hotmail.com,6,Средненько! Это средний по качеству продукт.,2014-5-8
7172,438,William5278@hotmail.com,10,Плохо! Мне не понравился.,2016-3-5
7173,3643,Tula8697@hotmail.com,9,,2021-11-4
7174,1662,Leroy6743@hotmail.com,6,Это ну такое.,2023-5-11
7175,476,Mathew3121@hotmail.com,6,Это ну такое.,2021-6-21
7176,1985,Melissa7390@gmail.com,10,,2022-9-23
7177,1547,Don1672@hotmail.com,0,,2019-7-28
7178,917,Mary1178@hotmail.com,2,Это ну такое.,2010-11-12
7179,1889,Robert4213@hotmail.com,7,,2015-5-5
7180,141,Diana9362@gmail.com,1,,2012-9-18
7181,2534,Viola7240@hotmail.com,0,,2016-2-23
7182,3011,Frances8640@gmail.com,3,,2018-5-18
7183,1272,Frank5592@gmail.com,1,Это ну такое.,2017-8-22
7184,897,Aaron2713@hotmail.com,6,Отлично! Это невероятно хороший продукт.,2016-3-12
7185,2724,Helen9220@gmail.com,1,,2017-7-7
7186,1556,William8549@gmail.com,9,Просто средний продукт.,2019-11-7
7187,2677,Maritza7292@gmail.com,5,Плохо! Мне не понравился.,2021-12-10
7188,1166,Rolando8387@gmail.com,7,Просто средний продукт.,2022-3-26
7189,935,Sylvia2845@hotmail.com,2,,2016-12-11
7190,1038,Steven7931@gmail.com,3,ФУ. Не куплю от этого бренда больше ничего.,2021-3-21
7191,3134,Keith9254@hotmail.com,4,Плохо! Мне не понравился.,2020-10-9
7192,150,Lee8917@hotmail.com,6,,2012-11-22
7193,366,Debbie6642@hotmail.com,10,,2023-11-1
7194,894,Alma1065@hotmail.com,1,,2020-5-22
7195,1076,Gabrielle8597@hotmail.com,0,,2012-8-1
7196,1493,Michael7653@hotmail.com,9,Это ну такое.,2010-3-13
7197,181,Jayne7659@gmail.com,1,,2023-12-13
7198,1522,Jesse7521@gmail.com,7,,2010-2-11
7199,1289,Patricia4836@gmail.com,4,На самом деле хороший выбор!,2011-4-12
7200,2068,Elizabeth9520@gmail.com,10,ФУ. Не куплю от этого бренда больше ничего.,2023-8-15
7201,2997,Marshall9572@gmail.com,0,На самом деле хороший выбор!,2018-10-15
7202,678,Erin9745@gmail.com,0,Просто средний продукт.,2017-6-26
7203,1851,Michael7726@hotmail.com,10,,2022-9-7
7204,2064,John6042@gmail.com,9,Это ну такое.,2022-9-24
7205,2813,Shane6948@gmail.com,10,,2019-12-3
7206,2503,Susan6228@gmail.com,7,Хорошо! Это хороший продукт.,2014-6-12
7207,2210,Denise4175@gmail.com,6,Просто средний продукт.,2014-4-28
7208,50,Andres5631@hotmail.com,4,Плохо! Мне не понравился.,2023-10-17
7209,3218,Michael2918@gmail.com,3,ФУ. Не куплю от этого бренда больше ничего.,2015-9-5
7210,258,Sharon6132@hotmail.com,7,Плохо! Мне не понравился.,2022-4-26
7211,696,Robert3066@gmail.com,3,На самом деле прекрасный выбор!,2019-8-12
7212,2805,Emmy5563@gmail.com,1,,2022-10-27
7213,695,Dawn7378@hotmail.com,6,,2021-2-20
7214,1837,Emmy3628@hotmail.com,8,Хороший продукт.,2014-7-12
7215,1647,Claude8425@hotmail.com,5,Хороший продукт.,2014-10-7
7216,227,Elizabeth4175@hotmail.com,7,Прекрасный продукт.,2012-1-20
7217,777,Amanda6496@hotmail.com,2,На самом деле прекрасный выбор!,2014-6-16
7218,1485,Sarah3779@gmail.com,8,,2013-9-22
7219,3165,Jack2198@gmail.com,4,Плохо! Мне не понравился.,2016-4-8
7220,2736,Kaylee6389@hotmail.com,2,Хороший продукт.,2011-11-14
7221,2056,Shirley7134@hotmail.com,8,,2018-1-21
7222,555,Ashleigh3438@hotmail.com,8,,2019-12-2
7223,2112,James8435@hotmail.com,3,,2014-11-28
7224,2563,Edward6854@gmail.com,2,ФУ. Не куплю от этого бренда больше ничего.,2019-6-12
7225,2582,Lea6147@hotmail.com,10,,2021-10-14
7226,333,Richard3433@hotmail.com,7,ФУ. Не куплю от этого бренда больше ничего.,2015-8-27
7227,3085,Evelyn3141@gmail.com,8,,2016-4-25
7228,2758,Anthony5259@gmail.com,2,Средненько! Это средний по качеству продукт.,2022-8-1
7229,2622,Barbara4838@hotmail.com,8,,2022-2-16
7230,2496,Dion3388@hotmail.com,2,,2013-7-28
7231,3665,Jeff9598@gmail.com,3,ФУ. Не куплю от этого бренда больше ничего.,2020-8-28
7232,538,Carlos8675@gmail.com,1,Это ну такое.,2023-11-24
7233,724,Nancy2398@hotmail.com,10,Ну неплохо.,2021-1-10
7234,675,Jill1584@hotmail.com,9,,2019-9-11
7235,207,Leonard1646@gmail.com,10,,2010-9-22
7236,595,William5764@hotmail.com,3,,2015-7-10
7237,3545,Gregory3348@hotmail.com,6,,2010-7-3
7238,979,Maria3166@hotmail.com,10,Это ну такое.,2023-1-27
7239,2225,Victoria1223@hotmail.com,6,,2012-4-11
7240,2833,Joshua8139@hotmail.com,10,,2022-3-18
7241,1521,Priscilla4179@gmail.com,5,Прекрасный продукт.,2011-7-27
7242,2720,Willie5477@hotmail.com,7,,2012-8-15
7243,380,Luis2240@hotmail.com,7,,2023-7-20
7244,552,Pauline9745@gmail.com,5,,2022-11-21
7245,2382,Marc9999@gmail.com,4,Это ну такое.,2022-6-23
7246,1607,Terrance9498@hotmail.com,3,,2011-12-22
7247,562,Ronald4779@hotmail.com,1,Хорошо! Это хороший продукт.,2010-12-14
7248,2726,Julie3494@gmail.com,8,Хорошо! Это хороший продукт.,2023-8-23
7249,8,Thelma9852@hotmail.com,6,Просто средний продукт.,2019-5-7
7250,1721,Melvin1097@gmail.com,1,На самом деле прекрасный выбор!,2017-8-6
7251,83,Derek4037@hotmail.com,1,,2018-1-18
7252,113,Jody1186@hotmail.com,1,Ну неплохо.,2015-4-22
7253,337,Stanley3056@hotmail.com,7,Это ну такое.,2012-1-12
7254,446,Vanessa8932@gmail.com,4,ФУ. Не куплю от этого бренда больше ничего.,2013-4-25
7255,3258,June7726@gmail.com,7,,2014-2-23
7256,67,Pauline7141@hotmail.com,10,Это ну такое.,2018-12-16
7257,1437,Monica5163@gmail.com,8,,2014-9-16
7258,1155,Elizabeth8456@gmail.com,2,,2015-11-3
7259,3059,Frank6952@gmail.com,1,,2019-2-5
7260,2150,Stanley7978@gmail.com,2,ФУ. Не куплю от этого бренда больше ничего.,2018-7-28
7261,608,Brittany7339@hotmail.com,1,Отлично! Это невероятно хороший продукт.,2013-4-4
7262,2984,Carol7658@hotmail.com,7,ФУ. Не куплю от этого бренда больше ничего.,2023-8-16
7263,3539,Angeline1676@hotmail.com,10,Хороший продукт.,2022-11-10
7264,85,Giovanni4433@hotmail.com,1,Хороший продукт.,2014-10-21
7265,188,Harriet2530@hotmail.com,0,,2023-7-12
7266,2479,Sylvia1685@gmail.com,6,ФУ. Не куплю от этого бренда больше ничего.,2010-10-1
7267,3126,John9224@gmail.com,9,,2019-10-20
7268,3314,Julia1639@hotmail.com,3,,2022-10-3
7269,75,Donna8043@gmail.com,5,Отлично! Это невероятно хороший продукт.,2021-6-18
7270,2184,Heather5486@hotmail.com,1,Плохо! Мне не понравился.,2015-5-5
7271,1634,Zachary5851@gmail.com,5,Хорошо! Это хороший продукт.,2015-5-13
7272,1225,Mike5448@hotmail.com,4,,2019-11-12
7273,3468,Glen9296@gmail.com,8,Прекрасный продукт.,2023-6-19
7274,3294,Valeria5982@gmail.com,3,Плохо! Мне не понравился.,2014-9-9
